scenario,dataset,degradation,level,level_order,imgsz,device,gpu_name,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,mAP50_mean,mAP50_std,mAP50_min,mAP50_max,mAP50_95_mean,mAP50_95_std,mAP50_95_min,mAP50_95_max,preprocess_ms_mean,preprocess_ms_std,preprocess_ms_min,preprocess_ms_max,inference_ms_mean,inference_ms_std,inference_ms_min,inference_ms_max,postprocess_ms_mean,postprocess_ms_std,postprocess_ms_min,postprocess_ms_max,total_ms_mean,total_ms_std,total_ms_min,total_ms_max,fps_mean,fps_std,fps_min,fps_max,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_min,elapsed_seconds_max,baseline_mAP50,baseline_mAP50_95,drop_mAP50_percent,drop_mAP50_95_percent,cpu_fp32_fps_mean,cpu_fp32_total_ms_mean,speedup_vs_cpu_fp32,latency_reduction_vs_cpu_fp32_percent,scenario_order,degradation_order
gpu_fp32,low_light_light,low_light,light,1,640,0,Tesla T4,0.9027152765462839,0.0,0.902715276546284,0.902715276546284,0.8639622693620009,0.0,0.8639622693620009,0.8639622693620009,0.9278105739392584,0.0,0.9278105739392584,0.9278105739392584,0.8127226467328712,0.0,0.8127226467328712,0.8127226467328712,0.9413822835354204,0.01597646994598789,0.9251690084401633,0.9571109204893196,14.98065029960147,0.36322848338182867,14.620609062661291,15.34698426143913,0.23395474939747485,0.007309534501416128,0.2263295060210254,0.2409012252965441,16.155987332534362,0.35996990115023103,15.804049489171636,16.523484699990764,61.91702339918658,1.3779185226589783,60.51992168459229,63.27492208153131,17.77922495206197,0.2525821365488992,17.60007333755493,18.068115234375,0.9371574842376552,0.8283588705285577,0.9973681537634236,1.8876146984107733,10.503550096942863,95.21822548071593,5.8948662907037495,83.03267336587116,0,4
gpu_fp32,low_light_medium,low_light,medium,2,640,0,Tesla T4,0.8758037276071299,0.0,0.8758037276071298,0.8758037276071298,0.8825302468540107,0.0,0.8825302468540107,0.8825302468540107,0.9243833620416196,0.0,0.9243833620416196,0.9243833620416196,0.8091342541174372,0.0,0.8091342541174372,0.8091342541174372,0.8955340096405732,0.008269614437713688,0.8859909783199963,0.9005961072330412,14.29867127912163,0.09743950070577674,14.227934338558876,14.409813559044975,0.22186705381094915,0.0019760279893891878,0.220368822886167,0.2241065265079888,15.416072342573152,0.09927675191542044,15.349656257830608,15.530197325299824,64.86915264450725,0.41626035664959726,64.39068216930683,65.14803870541735,16.86708116531372,0.20684088736490058,16.74493718147278,17.105899572372437,0.9371574842376552,0.8283588705285577,1.36307103244519,2.320807695202647,10.531651510350152,94.96451680249108,6.159447317522426,83.76649209447802,0,4
gpu_fp32,low_light_heavy,low_light,heavy,3,640,0,Tesla T4,0.8616167921068033,0.0,0.8616167921068032,0.8616167921068032,0.8787812388029388,0.0,0.8787812388029388,0.8787812388029388,0.9297149916776771,0.0,0.9297149916776772,0.9297149916776772,0.8133891344263406,0.0,0.8133891344263406,0.8133891344263406,0.8835523437744222,0.023012550031761253,0.86009266023792,0.9060900482009276,14.398493667469088,0.28824851837523097,14.06617966265485,14.580860543372248,0.22258972770372107,0.00533953611566154,0.2164368192749741,0.2260081385396784,15.504635738947231,0.2949858994522415,15.167090804814244,15.712958730112854,64.51256648260498,1.2399547912591824,63.641737827743775,65.93222212941365,17.096521774927776,0.5677933181844107,16.497968673706055,17.627509117126465,0.9371574842376552,0.8283588705285577,0.7941560180818801,1.8071558879625707,10.585518497934144,94.4711289337143,6.094417245144408,83.58796394840792,0,4
gpu_fp32,combined_light,combined,light,1,640,0,Tesla T4,0.8856265265926991,0.0,0.8856265265926992,0.8856265265926992,0.853965111925245,0.0,0.853965111925245,0.853965111925245,0.9150181576386648,0.0,0.9150181576386648,0.9150181576386648,0.7943607177992057,0.0,0.7943607177992058,0.7943607177992058,0.91012244899729,0.011371549910795434,0.9003806397691755,0.9226179855431836,14.484983349398883,0.13444729287815932,14.3340774867404,14.59200588673992,0.2274855811259818,0.004728092882848994,0.2220603855456862,0.2307276144603681,15.622591379522156,0.12780742949795185,15.47875585782927,15.723114140969464,64.01273395917491,0.5256258395678884,63.60063223062893,64.60467554271763,17.12270387013753,0.0947931506517683,17.05486750602722,17.23101568222046,0.9371574842376552,0.8283588705285577,2.3623912705557695,4.10427822275369,10.455747142622283,95.65549920760122,6.122253444541566,83.66785860829972,0,5
gpu_fp32,combined_medium,combined,medium,2,640,0,Tesla T4,0.7495953179630424,0.0,0.7495953179630424,0.7495953179630424,0.7107753067688161,0.0,0.7107753067688161,0.7107753067688161,0.8064705678666223,0.0,0.8064705678666223,0.8064705678666223,0.6535012419593519,0.0,0.6535012419593519,0.6535012419593519,0.9066080534114417,0.010729828544061962,0.8953458132564484,0.916711385537065,14.707176928508138,0.40400339183489803,14.400666060232815,15.164992793982394,0.2292650112394767,0.00563987371516105,0.2249150337364147,0.2356371951633943,15.843049993159056,0.4087129541669535,15.542292479506296,16.3083969505866,63.146816736829244,1.6081678674728006,61.31810520861959,64.34057275132203,17.48966113726298,0.8100910200110367,16.893727779388428,18.412043571472168,0.9371574842376552,0.8283588705285577,13.945032565934437,21.108922085621295,10.054405981059977,99.58159847550684,6.280511932359036,84.09038393066584,0,5
gpu_fp32,combined_heavy,combined,heavy,3,640,0,Tesla T4,0.5413794034141703,0.0,0.5413794034141703,0.5413794034141703,0.2358113499595057,0.0,0.2358113499595057,0.2358113499595057,0.2193261947929649,0.0,0.2193261947929649,0.2193261947929649,0.1301211804086899,0.0,0.1301211804086899,0.1301211804086899,0.8883885040144247,0.018753641988489212,0.8737883144509528,0.9095386867513124,13.980246977113955,0.10940204731377254,13.890528116865218,14.102123954220785,0.22028646506178884,0.0023835616570315543,0.2176337734897926,0.2222482530094084,15.088921946190169,0.10199385991322887,15.021044172302696,15.2062107180712,66.27579830930011,0.44631550319638397,65.76260309293168,66.57326804510035,16.53261725107829,0.24469963390093533,16.28346347808838,16.772605180740356,0.9371574842376552,0.8283588705285577,76.596655473399,84.29168986556968,9.903624659284763,100.9767087666561,6.692074931087558,85.05702737741365,0,5
gpu_int8,original,original,baseline,0,640,0,Tesla T4,0.8963520100241514,0.0,0.8963520100241514,0.8963520100241514,0.8660765626746049,0.0,0.8660765626746049,0.8660765626746049,0.9354507011789542,0.0,0.9354507011789542,0.9354507011789542,0.8041578216112298,0.0,0.8041578216112298,0.8041578216112298,1.2175451293122783,0.0637186620025226,1.1442723228947764,1.2599599204596492,3.966787388751427,0.40906007461987837,3.4944585843293745,4.205996463842456,0.3328058522140098,0.01369243228365567,0.3208967939761088,0.3477666819473751,5.517138370277716,0.4828184370736237,4.95962770120026,5.796076944612235,182.23330956318122,16.79632795693761,172.5304908054324,201.62803747506973,9.264388958613077,0.8682207484419437,8.264515161514282,9.827544212341309,0.9354507011789542,0.8041578216112298,0.0,0.0,10.273798803882919,97.3445537305448,17.737675522155183,94.33236050827306,1,0
gpu_int8,motion_blur_light,motion_blur,light,1,640,0,Tesla T4,0.8526107293020054,0.0,0.8526107293020055,0.8526107293020055,0.8344556377524764,0.0,0.8344556377524764,0.8344556377524764,0.8972129987083401,0.0,0.8972129987083401,0.8972129987083401,0.7578056823174325,0.0,0.7578056823174325,0.7578056823174325,1.224476519682976,0.040805259204335725,1.1976995783182915,1.2714405132517488,3.8971610429717223,0.36084411813705525,3.680151983133832,4.313705795191774,0.32859954217457127,0.01925655436752709,0.3164493168543527,0.350802081926764,5.45023710482927,0.4208416464036453,5.194300878306477,5.935948390370287,184.17923078919833,13.617403382907852,168.46507655327164,192.5186898926877,9.128432114919027,0.5482803983527732,8.779069662094116,9.760355949401855,0.9354507011789542,0.8041578216112298,4.08762347630109,5.764059995204061,10.536807346800131,94.91308181887729,17.479605038534825,94.25765447672433,1,1
gpu_int8,motion_blur_medium,motion_blur,medium,2,640,0,Tesla T4,0.725789278693295,0.0,0.725789278693295,0.725789278693295,0.728604791515712,0.0,0.7286047915157121,0.7286047915157121,0.7707737698172715,0.0,0.7707737698172715,0.7707737698172715,0.6240064954710411,0.0,0.6240064954710411,0.6240064954710411,1.2424240562134778,0.09649014105346913,1.1821693939668605,1.3537140578120606,4.106108554606911,0.5895764124282361,3.62416113975558,4.763489950578716,0.3266124309323872,0.016400256418198582,0.3169916915904179,0.3455489975957713,5.675145041752775,0.7000845736633413,5.123627137333412,6.462753005986548,177.92084072252737,20.8636485019588,154.73282037448817,195.17423364270203,9.659181118011475,1.1037133970878603,8.670972347259521,10.850254535675049,0.9354507011789542,0.8041578216112298,17.604020303169303,22.40248385313634,10.427273058099503,95.92040201003137,17.063026903695146,94.08348492830622,1,1
gpu_int8,motion_blur_heavy,motion_blur,heavy,3,640,0,Tesla T4,0.6807838867983227,0.0,0.6807838867983227,0.6807838867983227,0.4938162375024422,0.0,0.4938162375024422,0.4938162375024422,0.5214984470712496,0.0,0.5214984470712496,0.5214984470712496,0.372392690642781,0.0,0.372392690642781,0.372392690642781,1.2557925265004501,0.10807339566127981,1.1602849505878283,1.3731062602390187,3.9413102429677225,0.45055558689928654,3.424187357842425,4.249250609636984,0.3295322124475673,0.013642637192119339,0.314722024093893,0.3415865313180835,5.52663498191574,0.5572569815661833,4.8991943325241465,5.9639434011940855,182.23784163763426,19.289986839352885,167.67429412555836,204.1151936679318,9.174144744873047,0.766531966856483,8.310067176818848,9.77231216430664,0.9354507011789542,0.8041578216112298,44.25163758881126,53.69159129775718,10.465603560148061,95.55230161727472,17.413027408335736,94.21611527051213,1,1
gpu_int8,gaussian_blur_light,gaussian_blur,light,1,640,0,Tesla T4,0.9111316364542188,0.0,0.9111316364542188,0.9111316364542188,0.8496529487895471,0.0,0.8496529487895471,0.8496529487895471,0.9183375572963554,0.0,0.9183375572963552,0.9183375572963552,0.78683025893107,0.0,0.78683025893107,0.78683025893107,1.2363707598385545,0.07156375157144192,1.1539017554373074,1.28213494456441,4.007149906025796,0.5126792576725611,3.416739574705465,4.339795046984452,0.32625900562361415,0.014302116100777786,0.3104327445835663,0.3382584084154433,5.569779671487964,0.5971326263201148,4.881074074726339,5.94295649037023,181.01799578483812,20.675419013355405,168.26641783771544,204.87294080987,9.239599466323853,0.9447949605645086,8.14881682395935,9.801796674728394,0.9354507011789542,0.8041578216112298,1.829400935937199,2.1547465204581324,10.099975337969846,99.06564576586976,17.92261760326474,94.37768801845647,1,2
gpu_int8,gaussian_blur_medium,gaussian_blur,medium,2,640,0,Tesla T4,0.885160432857265,0.0,0.8851604328572649,0.8851604328572649,0.8277690110699493,0.0,0.8277690110699493,0.8277690110699493,0.8903329101751702,0.0,0.8903329101751702,0.8903329101751702,0.7480057530889145,0.0,0.7480057530889146,0.7480057530889146,1.2279785044188156,0.07960366671932997,1.1460983361374306,1.3050913999904878,3.947865851006578,0.49291188997547675,3.384305597594366,4.298653309639581,0.3283506305297306,0.018898612503072763,0.3065863337538013,0.3406090397680622,5.504194985955124,0.5875592476838319,4.836990267485598,5.944353749398132,183.14975957925262,20.667892146387288,168.22686572131587,206.74013068044223,9.09726881980896,0.9394837898853907,8.016539812088013,9.719171047210692,0.9354507011789542,0.8041578216112298,4.823107294368561,6.982717448399336,10.189511029375018,98.1869348859516,17.97434234589432,94.39416762286298,1,2
gpu_int8,gaussian_blur_heavy,gaussian_blur,heavy,3,640,0,Tesla T4,0.9045575585741988,0.0,0.9045575585741988,0.9045575585741988,0.7456976377342096,0.0,0.7456976377342096,0.7456976377342096,0.8870791824205587,0.0,0.8870791824205587,0.8870791824205587,0.7248181987787783,0.0,0.7248181987787783,0.7248181987787783,1.245273346588633,0.04942515948058277,1.2125816144460653,1.3021319807314766,4.008425476705493,0.3088300513518453,3.761641581911453,4.354750783137666,0.33304677309063263,0.00858675901148947,0.3253065289086462,0.3422833554045116,5.586745596384758,0.364446812548152,5.308054555408456,5.999166119273654,179.489174391016,11.363883103091524,166.68983323986944,188.3929393644014,9.277434428532919,0.5400545196506209,8.8553626537323,9.88602590560913,0.9354507011789542,0.8041578216112298,5.170931904528223,9.866175606361049,10.427686171055555,95.90044595903659,17.212751846064332,94.17443209933444,1,2
gpu_int8,jpeg_compression_light,jpeg_compression,light,1,640,0,Tesla T4,0.8729381786881008,0.0,0.8729381786881008,0.8729381786881008,0.8975638762461614,0.0,0.8975638762461614,0.8975638762461614,0.9344103520410755,0.0,0.9344103520410754,0.9344103520410754,0.7952145538510432,0.0,0.7952145538510431,0.7952145538510431,1.2654379967949556,0.060812453259291334,1.1952201228959016,1.301038980729945,4.053869863862593,0.45553272471939116,3.5288281072361456,4.343930325310531,0.33120111566460986,0.015738404915645748,0.3131120686714028,0.3417579795484882,5.6505089763221585,0.531837120637887,5.0371602988034505,5.983702604814415,178.08678058441603,17.715399143102395,167.12060509080317,198.52455365328447,9.41277583440145,0.8343875575860931,8.452656269073486,9.962336778640749,0.9354507011789542,0.8041578216112298,0.11121367877191192,1.1121284304948582,9.989141990029484,100.11518811566584,17.828035757442507,94.35599224985327,1,3
gpu_int8,jpeg_compression_medium,jpeg_compression,medium,2,640,0,Tesla T4,0.8707140569750392,0.0,0.8707140569750392,0.8707140569750392,0.8522574775721816,0.0,0.8522574775721816,0.8522574775721816,0.9083748763111515,0.0,0.9083748763111515,0.9083748763111515,0.7699517482344933,0.0,0.7699517482344933,0.7699517482344933,1.2813753385397646,0.0652891443777817,1.2074172289178833,1.3310161819072712,4.121421052594774,0.5793358030507024,3.4611331963908496,4.544543112042885,0.3309026891569023,0.013300268364021872,0.3172856494036597,0.3438617626528297,5.733699080291441,0.6572453242934281,4.985836074712393,6.219421056602986,176.04571189667868,21.447610084329877,160.78666983614622,200.5681665050901,9.505014340082804,1.0130559226884974,8.347095727920532,10.227850914001465,0.9354507011789542,0.8041578216112298,2.8944149417685896,4.253651765545279,10.110514896104759,98.94876418675778,17.412141093279352,94.20538586063637,1,3
gpu_int8,jpeg_compression_heavy,jpeg_compression,heavy,3,640,0,Tesla T4,0.8888511745802176,0.0,0.8888511745802176,0.8888511745802176,0.8423088650259937,0.0,0.8423088650259938,0.8423088650259938,0.920816621002182,0.0,0.920816621002182,0.920816621002182,0.7670470607062715,0.0,0.7670470607062715,0.7670470607062715,1.2776954807159349,0.05453690300348414,1.2151193566214389,1.315102800005212,4.078300712449365,0.394352852013939,3.6624110337174622,4.4468413277085,0.34574595503223265,0.015368285706704924,0.3286238674701897,0.358345537373329,5.701742148197532,0.4547934736543974,5.20615425780909,6.099974073482832,176.1520310932021,14.435014201023467,163.93512299455423,192.0803630626248,9.58879311879476,0.9085666398628919,8.631762027740479,10.439547777175903,0.9354507011789542,0.8041578216112298,1.564388177626981,4.614860405212791,10.232045644846588,97.74566249718235,17.215719828412006,94.16675686416069,1,3
gpu_int8,low_light_light,low_light,light,1,640,0,Tesla T4,0.8713330186365799,0.0,0.8713330186365799,0.8713330186365799,0.8834321987481178,0.0,0.8834321987481178,0.8834321987481178,0.9344102707423176,0.0,0.9344102707423176,0.9344102707423176,0.7969907346365336,0.0,0.7969907346365336,0.7969907346365336,1.2733008963842882,0.060984234830296816,1.21612181085448,1.3374852566275548,4.142640474290887,0.3636383852399255,3.815833492752567,4.534365608434606,0.342849585936402,0.014749399726778531,0.3291428566297831,0.3584573192754935,5.758790956611577,0.4286343004186513,5.36109816023683,6.21279944696609,174.28314289208637,12.819576733668937,160.95803647554277,186.52894800863416,9.559223969777426,0.6050297101415987,9.037511825561523,10.222476959228516,0.9354507011789542,0.8041578216112298,0.11122236963693928,0.891253779057463,10.503550096942863,95.21822548071593,16.592784466540774,93.95200768808921,1,4
gpu_int8,low_light_medium,low_light,medium,2,640,0,Tesla T4,0.8626638400446858,0.0,0.8626638400446858,0.8626638400446858,0.8994504233176549,0.0,0.8994504233176549,0.8994504233176549,0.933442221253304,0.0,0.933442221253304,0.933442221253304,0.8022050375687061,0.0,0.8022050375687061,0.8022050375687061,1.291362634152122,0.04779702229887134,1.2490120253328698,1.3431871602503622,4.0605541156691904,0.4019675210850822,3.7266847735068094,4.5067312168721845,0.33674418875205037,0.009124923090184374,0.3298278156598168,0.347086201184878,5.6886609385733635,0.45873934362431834,5.305524614499496,6.197004578307425,176.53184177914218,13.839783372292532,161.36828484853692,188.4827745906776,9.402477900187174,0.6975240636691304,8.832624912261963,10.180345058441162,0.9354507011789542,0.8041578216112298,0.2147071912094278,0.24283591977145763,10.531651510350152,94.96451680249108,16.762028406053187,94.00969843251585,1,4
gpu_int8,low_light_heavy,low_light,heavy,3,640,0,Tesla T4,0.8366387179945584,0.0,0.8366387179945585,0.8366387179945585,0.8299938487051532,0.0,0.8299938487051532,0.8299938487051532,0.9002848662126398,0.0,0.9002848662126398,0.9002848662126398,0.7644488161871125,0.0,0.7644488161871125,0.7644488161871125,1.2758254895644827,0.04554720597058198,1.224563442170313,1.3116398253183126,4.142224334530595,0.31879289308748876,3.793298967475384,4.418260759015845,0.3259694301262181,0.014617114274865069,0.3170045879666858,0.3428366698770617,5.744019254221295,0.35010277443891863,5.360699079522759,6.046905172300844,174.53553781188737,10.867593050907452,165.37385183096904,186.54283427694767,9.506672382354736,0.5395365236679398,8.911984920501709,9.964825868606567,0.9354507011789542,0.8041578216112298,3.759239789119267,4.93796172305524,10.585518497934144,94.4711289337143,16.48814253604578,93.91981516569831,1,4
gpu_int8,combined_light,combined,light,1,640,0,Tesla T4,0.8179731363167645,0.0,0.8179731363167645,0.8179731363167645,0.8614344192967365,0.0,0.8614344192967365,0.8614344192967365,0.9021413829153112,0.0,0.9021413829153112,0.9021413829153112,0.7575501107005344,0.0,0.7575501107005344,0.7575501107005344,1.2918669493937995,0.0658411293873878,1.2173392602409263,1.3421412505785295,4.204529132539575,0.4477697269246393,3.68758184822801,4.471479642179255,0.34325938916309723,0.01785088293553976,0.3322866662770193,0.3638571216864634,5.839655471096471,0.5230170978245964,5.237207774745955,6.177478014444247,172.2130889363414,16.248241683622716,161.87835839509083,190.9414411286189,9.64038634300232,0.8909643627638155,8.617570877075195,10.24773097038269,0.9354507011789542,0.8041578216112298,3.560777518437165,5.79584127122101,10.455747142622283,95.65549920760122,16.470663127871955,93.89511787668091,1,5
